"","Country","Code","Year","SDG_sub","Value"
"665","Spain","ESP",2013,"14_6_1",100
"666","Spain","ESP",2014,"14_6_1",100
"667","Spain","ESP",2015,"14_6_1",100
"668","Spain","ESP",2016,"14_6_1",100
"669","Spain","ESP",2017,"14_6_1",100
"670","Spain","ESP",2018,"14_6_1",100
"671","Spain","ESP",2019,"14_6_1",100
"672","Spain","ESP",2020,"14_6_1",100
"673","Spain","ESP",2000,"14_7_1",0.507343565553138
"674","Spain","ESP",2001,"14_7_1",0.507343565553138
"675","Spain","ESP",2002,"14_7_1",0.507343565553138
"676","Spain","ESP",2003,"14_7_1",0.507343565553138
"677","Spain","ESP",2004,"14_7_1",0.507343565553138
"678","Spain","ESP",2005,"14_7_1",0.507343565553138
"679","Spain","ESP",2006,"14_7_1",0.507343565553138
"680","Spain","ESP",2007,"14_7_1",0.507343565553138
"681","Spain","ESP",2008,"14_7_1",0.507343565553138
"682","Spain","ESP",2009,"14_7_1",0.507343565553138
"683","Spain","ESP",2010,"14_7_1",0.507343565553138
"684","Spain","ESP",2011,"14_7_1",0.507343565553138
"685","Spain","ESP",2012,"14_7_1",0.514794524539713
"686","Spain","ESP",2013,"14_7_1",0.516346792185776
"687","Spain","ESP",2014,"14_7_1",0.508484539606585
"688","Spain","ESP",2015,"14_7_1",0.500622287027394
"689","Spain","ESP",2016,"14_7_1",0.52830426986945
"690","Spain","ESP",2017,"14_7_1",0.555986252711507
"691","Spain","ESP",2018,"14_7_1",0.52137452438738
"692","Spain","ESP",2019,"14_7_1",0.393526451402001
"693","Spain","ESP",2020,"14_7_1",0.393526451402001
"694","Spain","ESP",2000,"14_a_1",6.12216915133561
"695","Spain","ESP",2001,"14_a_1",6.12216915133561
"696","Spain","ESP",2002,"14_a_1",6.12216915133561
"697","Spain","ESP",2003,"14_a_1",6.12216915133561
"698","Spain","ESP",2004,"14_a_1",6.12216915133561
"699","Spain","ESP",2005,"14_a_1",6.12216915133561
"700","Spain","ESP",2006,"14_a_1",6.12216915133561
"701","Spain","ESP",2007,"14_a_1",6.12216915133561
"702","Spain","ESP",2008,"14_a_1",6.12216915133561
"703","Spain","ESP",2009,"14_a_1",6.12216915133561
"704","Spain","ESP",2010,"14_a_1",6.12216915133561
"705","Spain","ESP",2011,"14_a_1",6.12216915133561
"706","Spain","ESP",2012,"14_a_1",6.12216915133561
"707","Spain","ESP",2013,"14_a_1",6.12216915133561
"708","Spain","ESP",2014,"14_a_1",6.12216915133561
"709","Spain","ESP",2015,"14_a_1",6.12216915133561
"710","Spain","ESP",2016,"14_a_1",6.12216915133561
"711","Spain","ESP",2017,"14_a_1",5.55703312254662
"712","Spain","ESP",2018,"14_a_1",5.55703312254662
"713","Spain","ESP",2019,"14_a_1",5.55703312254662
"714","Spain","ESP",2020,"14_a_1",5.55703312254662
"715","Spain","ESP",2000,"14_b_1",75
"716","Spain","ESP",2001,"14_b_1",75
"717","Spain","ESP",2002,"14_b_1",75
"718","Spain","ESP",2003,"14_b_1",75
"719","Spain","ESP",2004,"14_b_1",75
"720","Spain","ESP",2005,"14_b_1",75
"721","Spain","ESP",2006,"14_b_1",75
"722","Spain","ESP",2007,"14_b_1",75
"723","Spain","ESP",2008,"14_b_1",75
"724","Spain","ESP",2009,"14_b_1",75
"725","Spain","ESP",2010,"14_b_1",75
"726","Spain","ESP",2011,"14_b_1",75
"727","Spain","ESP",2012,"14_b_1",75
"728","Spain","ESP",2013,"14_b_1",75
"729","Spain","ESP",2014,"14_b_1",75
"730","Spain","ESP",2015,"14_b_1",75
"731","Spain","ESP",2016,"14_b_1",75
"732","Spain","ESP",2017,"14_b_1",75
"733","Spain","ESP",2018,"14_b_1",75
"734","Spain","ESP",2019,"14_b_1",81.25
"735","Spain","ESP",2020,"14_b_1",87.5
"736","Finland","FIN",2000,"14_1_1",82.8798944548462
"737","Finland","FIN",2001,"14_1_1",83.3162737534657
"738","Finland","FIN",2002,"14_1_1",81.2420552691187
"739","Finland","FIN",2003,"14_1_1",81.729439940304
"740","Finland","FIN",2004,"14_1_1",82.3585062019503
"741","Finland","FIN",2005,"14_1_1",81.12870999675
"742","Finland","FIN",2006,"14_1_1",82.3018335657659
"743","Finland","FIN",2007,"14_1_1",81.7804453128699
"744","Finland","FIN",2008,"14_1_1",80.9020194520126
"745","Finland","FIN",2009,"14_1_1",82.3868425200424
"746","Finland","FIN",2010,"14_1_1",81.7521089947778
"747","Finland","FIN",2011,"14_1_1",82.590864010306
"748","Finland","FIN",2012,"14_1_1",80.0802662273396
"749","Finland","FIN",2013,"14_1_1",81.7974471037253
"750","Finland","FIN",2014,"14_1_1",79.7175613557598
"751","Finland","FIN",2015,"14_1_1",77.7226845620709
"752","Finland","FIN",2016,"14_1_1",81.208051687408
"753","Finland","FIN",2017,"14_1_1",81.0777046241841
"754","Finland","FIN",2018,"14_1_1",73.9154999476631
"755","Finland","FIN",2019,"14_1_1",72.753710905884
"756","Finland","FIN",2020,"14_1_1",72.753710905884
"757","Finland","FIN",2000,"14_2_1",0
"758","Finland","FIN",2001,"14_2_1",0
"759","Finland","FIN",2002,"14_2_1",0
"760","Finland","FIN",2003,"14_2_1",0
"761","Finland","FIN",2004,"14_2_1",0
"762","Finland","FIN",2005,"14_2_1",0
"763","Finland","FIN",2006,"14_2_1",0
"764","Finland","FIN",2007,"14_2_1",0
"765","Finland","FIN",2008,"14_2_1",0
"766","Finland","FIN",2009,"14_2_1",0
"767","Finland","FIN",2010,"14_2_1",0
"768","Finland","FIN",2011,"14_2_1",0
"769","Finland","FIN",2012,"14_2_1",0
"770","Finland","FIN",2013,"14_2_1",0
"771","Finland","FIN",2014,"14_2_1",0
"772","Finland","FIN",2015,"14_2_1",0
"773","Finland","FIN",2016,"14_2_1",0
"774","Finland","FIN",2017,"14_2_1",0
"775","Finland","FIN",2018,"14_2_1",0
"776","Finland","FIN",2019,"14_2_1",0
"777","Finland","FIN",2020,"14_2_1",100
"778","Finland","FIN",2000,"14_5_1",53.97575
"779","Finland","FIN",2001,"14_5_1",54.07965
"780","Finland","FIN",2002,"14_5_1",54.08016
"781","Finland","FIN",2003,"14_5_1",54.08327
"782","Finland","FIN",2004,"14_5_1",55.60329
"783","Finland","FIN",2005,"14_5_1",59.24504
"784","Finland","FIN",2006,"14_5_1",59.40616
"785","Finland","FIN",2007,"14_5_1",59.45659
"786","Finland","FIN",2008,"14_5_1",59.47899
"787","Finland","FIN",2009,"14_5_1",59.64182
"788","Finland","FIN",2010,"14_5_1",59.72502
"789","Finland","FIN",2011,"14_5_1",60.68657
"790","Finland","FIN",2012,"14_5_1",60.87466
"791","Finland","FIN",2013,"14_5_1",60.88684
"792","Finland","FIN",2014,"14_5_1",60.89797
"793","Finland","FIN",2015,"14_5_1",60.89995
"794","Finland","FIN",2016,"14_5_1",60.97463
"795","Finland","FIN",2017,"14_5_1",60.97463
"796","Finland","FIN",2018,"14_5_1",60.97488
"797","Finland","FIN",2019,"14_5_1",60.97488
"798","Finland","FIN",2020,"14_5_1",60.97488
"799","Finland","FIN",2000,"14_6_1",100
"800","Finland","FIN",2001,"14_6_1",100
"801","Finland","FIN",2002,"14_6_1",100
"802","Finland","FIN",2003,"14_6_1",100
"803","Finland","FIN",2004,"14_6_1",100
"804","Finland","FIN",2005,"14_6_1",100
"805","Finland","FIN",2006,"14_6_1",100
"806","Finland","FIN",2007,"14_6_1",100
"807","Finland","FIN",2008,"14_6_1",100
"808","Finland","FIN",2009,"14_6_1",100
"809","Finland","FIN",2010,"14_6_1",100
"810","Finland","FIN",2011,"14_6_1",100
"811","Finland","FIN",2012,"14_6_1",100
"812","Finland","FIN",2013,"14_6_1",100
"813","Finland","FIN",2014,"14_6_1",100
"814","Finland","FIN",2015,"14_6_1",100
"815","Finland","FIN",2016,"14_6_1",100
"816","Finland","FIN",2017,"14_6_1",100
"817","Finland","FIN",2018,"14_6_1",100
"818","Finland","FIN",2019,"14_6_1",100
"819","Finland","FIN",2020,"14_6_1",100
"820","Finland","FIN",2000,"14_7_1",0.328299258324224
"821","Finland","FIN",2001,"14_7_1",0.328299258324224
"822","Finland","FIN",2002,"14_7_1",0.328299258324224
"823","Finland","FIN",2003,"14_7_1",0.328299258324224
"824","Finland","FIN",2004,"14_7_1",0.328299258324224
"825","Finland","FIN",2005,"14_7_1",0.328299258324224
"826","Finland","FIN",2006,"14_7_1",0.328299258324224
"827","Finland","FIN",2007,"14_7_1",0.328299258324224
"828","Finland","FIN",2008,"14_7_1",0.328299258324224
"829","Finland","FIN",2009,"14_7_1",0.328299258324224
"830","Finland","FIN",2010,"14_7_1",0.328299258324224
"831","Finland","FIN",2011,"14_7_1",0.328299258324224
"832","Finland","FIN",2012,"14_7_1",0.31459459033528
"833","Finland","FIN",2013,"14_7_1",0.29776663875993
"834","Finland","FIN",2014,"14_7_1",0.270333023878802
"835","Finland","FIN",2015,"14_7_1",0.242899408997675
"836","Finland","FIN",2016,"14_7_1",0.268450758136323
"837","Finland","FIN",2017,"14_7_1",0.294002107274971
"838","Finland","FIN",2018,"14_7_1",0.284125332562954
"839","Finland","FIN",2019,"14_7_1",0.259017650856538
"840","Finland","FIN",2020,"14_7_1",0.259017650856538
"841","Finland","FIN",2000,"14_a_1",3.72744357642941
"842","Finland","FIN",2001,"14_a_1",3.72744357642941
"843","Finland","FIN",2002,"14_a_1",3.72744357642941
"844","Finland","FIN",2003,"14_a_1",3.72744357642941
"845","Finland","FIN",2004,"14_a_1",3.72744357642941
"846","Finland","FIN",2005,"14_a_1",3.72744357642941
"847","Finland","FIN",2006,"14_a_1",3.72744357642941
"848","Finland","FIN",2007,"14_a_1",3.72744357642941
"849","Finland","FIN",2008,"14_a_1",3.72744357642941
"850","Finland","FIN",2009,"14_a_1",3.72744357642941
"851","Finland","FIN",2010,"14_a_1",3.72744357642941
"852","Finland","FIN",2011,"14_a_1",3.72744357642941
"853","Finland","FIN",2012,"14_a_1",3.72744357642941
"854","Finland","FIN",2013,"14_a_1",3.72744357642941
"855","Finland","FIN",2014,"14_a_1",4.04088933230719
"856","Finland","FIN",2015,"14_a_1",3.63274294380251
"857","Finland","FIN",2016,"14_a_1",3.78799862884155
"858","Finland","FIN",2017,"14_a_1",3.74371607950052
"859","Finland","FIN",2018,"14_a_1",3.74371607950052
"860","Finland","FIN",2019,"14_a_1",3.74371607950052
"861","Finland","FIN",2020,"14_a_1",3.74371607950052
"862","Finland","FIN",2000,"14_b_1",75
"863","Finland","FIN",2001,"14_b_1",75
"864","Finland","FIN",2002,"14_b_1",75
"865","Finland","FIN",2003,"14_b_1",75
"866","Finland","FIN",2004,"14_b_1",75
"867","Finland","FIN",2005,"14_b_1",75
"868","Finland","FIN",2006,"14_b_1",75
"869","Finland","FIN",2007,"14_b_1",75
"870","Finland","FIN",2008,"14_b_1",75
"871","Finland","FIN",2009,"14_b_1",75
"872","Finland","FIN",2010,"14_b_1",75
"873","Finland","FIN",2011,"14_b_1",75
"874","Finland","FIN",2012,"14_b_1",75
"875","Finland","FIN",2013,"14_b_1",75
"876","Finland","FIN",2014,"14_b_1",75
"877","Finland","FIN",2015,"14_b_1",75
"878","Finland","FIN",2016,"14_b_1",75
"879","Finland","FIN",2017,"14_b_1",75
"880","Finland","FIN",2018,"14_b_1",75
"881","Finland","FIN",2019,"14_b_1",87.5
"882","Finland","FIN",2020,"14_b_1",100
"883","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_1_1",66.9680924807573
"884","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_1_1",67.1267758620735
"885","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_1_1",65.8913123932548
"886","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_1_1",64.5538381793042
"887","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_1_1",64.2194696258166
"888","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_1_1",66.9850942716126
"889","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_1_1",67.1607794437841
"890","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_1_1",66.520378654901
"891","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_1_1",67.5574878970745
"892","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_1_1",66.9000853173361
"893","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_1_1",66.9397561626651
"894","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_1_1",66.6110548727959
"895","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_1_1",67.1664467074025
"896","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_1_1",67.5631551606929
"897","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_1_1",66.8830835264808
"898","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_1_1",67.7218385420091
"899","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_1_1",66.8766347321489
"900","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_1_1",70.6678387183293
"901","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_1_1",67.2029686108868
"902","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_1_1",81.9094963343647
"903","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_1_1",81.9094963343647
"904","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_2_1",0
"905","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_2_1",0
"906","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_2_1",0
"907","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_2_1",0
"908","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_2_1",0
"909","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_2_1",0
"910","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_2_1",0
"911","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_2_1",0
"912","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_2_1",0
"913","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_2_1",0
"914","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_2_1",0
"915","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_2_1",0
"916","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_2_1",0
"917","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_2_1",0
"918","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_2_1",0
"919","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_2_1",0
"920","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_2_1",0
"921","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_2_1",0
"922","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_2_1",0
"923","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_2_1",0
"924","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_2_1",0
"925","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_5_1",72.37099
"926","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_5_1",73.00458
"927","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_5_1",73.60766
"928","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_5_1",73.76789
"929","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_5_1",74.17689
"930","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_5_1",75.35983
"931","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_5_1",75.53467
"932","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_5_1",75.70375
"933","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_5_1",75.70417
"934","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_5_1",76.16655
"935","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_5_1",77.2224
"936","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_5_1",77.36349
"937","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_5_1",79.16301
"938","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_5_1",79.17036
"939","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_5_1",80.70118
"940","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_5_1",80.70118
"941","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_5_1",81.42688
"942","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_5_1",81.89598
"943","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_5_1",82.02862
"944","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_5_1",82.02862
"945","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_5_1",82.02862
"946","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_6_1",100
"947","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_6_1",100
"948","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_6_1",100
"949","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_6_1",100
"950","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_6_1",100
"951","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_6_1",100
"952","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_6_1",100
"953","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_6_1",100
"954","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_6_1",100
"955","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_6_1",100
"956","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_6_1",100
"957","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_6_1",100
"958","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_6_1",100
"959","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_6_1",100
"960","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_6_1",100
"961","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_6_1",100
"962","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_6_1",100
"963","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_6_1",100
"964","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_6_1",100
"965","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_6_1",87.5
"966","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_6_1",75
"967","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_7_1",0.210375696264262
"968","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_7_1",0.210375696264262
"969","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_7_1",0.210375696264262
"970","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_7_1",0.210375696264262
"971","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_7_1",0.210375696264262
"972","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_7_1",0.210375696264262
"973","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_7_1",0.210375696264262
"974","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_7_1",0.210375696264262
"975","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_7_1",0.210375696264262
"976","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_7_1",0.210375696264262
"977","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_7_1",0.210375696264262
"978","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_7_1",0.210375696264262
"979","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_7_1",0.191148440155465
"980","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_7_1",0.172590546890895
"981","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_7_1",0.154387037629943
"982","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_7_1",0.137348873108002
"983","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_7_1",0.143993972112692
"984","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_7_1",0.150639071117383
"985","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_7_1",0.144688302017436
"986","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_7_1",0.12759686653246
"987","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_7_1",0.12759686653246
"988","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_a_1",8.42352790534205
"989","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_a_1",8.42352790534205
"990","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_a_1",8.42352790534205
"991","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_a_1",8.42352790534205
"992","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_a_1",8.42352790534205
"993","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_a_1",8.42352790534205
"994","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_a_1",8.42352790534205
"995","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_a_1",8.42352790534205
"996","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_a_1",8.42352790534205
"997","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_a_1",8.42352790534205
"998","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_a_1",8.42352790534205
"999","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_a_1",8.42352790534205
"1000","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_a_1",8.42352790534205
"1001","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_a_1",8.42352790534205
"1002","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_a_1",6.9684726922056
"1003","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_a_1",6.11083175165493
"1004","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_a_1",6.78400653034222
"1005","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_a_1",7.69273246004234
"1006","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_a_1",7.69273246004234
"1007","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_a_1",7.69273246004234
"1008","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_a_1",7.69273246004234
"1009","United Kingdom of Great Britain and Northern Ireland","GBR",2000,"14_b_1",75
"1010","United Kingdom of Great Britain and Northern Ireland","GBR",2001,"14_b_1",75
"1011","United Kingdom of Great Britain and Northern Ireland","GBR",2002,"14_b_1",75
"1012","United Kingdom of Great Britain and Northern Ireland","GBR",2003,"14_b_1",75
"1013","United Kingdom of Great Britain and Northern Ireland","GBR",2004,"14_b_1",75
"1014","United Kingdom of Great Britain and Northern Ireland","GBR",2005,"14_b_1",75
"1015","United Kingdom of Great Britain and Northern Ireland","GBR",2006,"14_b_1",75
"1016","United Kingdom of Great Britain and Northern Ireland","GBR",2007,"14_b_1",75
"1017","United Kingdom of Great Britain and Northern Ireland","GBR",2008,"14_b_1",75
"1018","United Kingdom of Great Britain and Northern Ireland","GBR",2009,"14_b_1",75
"1019","United Kingdom of Great Britain and Northern Ireland","GBR",2010,"14_b_1",75
"1020","United Kingdom of Great Britain and Northern Ireland","GBR",2011,"14_b_1",75
"1021","United Kingdom of Great Britain and Northern Ireland","GBR",2012,"14_b_1",75
"1022","United Kingdom of Great Britain and Northern Ireland","GBR",2013,"14_b_1",75
"1023","United Kingdom of Great Britain and Northern Ireland","GBR",2014,"14_b_1",75
"1024","United Kingdom of Great Britain and Northern Ireland","GBR",2015,"14_b_1",75
"1025","United Kingdom of Great Britain and Northern Ireland","GBR",2016,"14_b_1",75
"1026","United Kingdom of Great Britain and Northern Ireland","GBR",2017,"14_b_1",75
"1027","United Kingdom of Great Britain and Northern Ireland","GBR",2018,"14_b_1",75
"1028","United Kingdom of Great Britain and Northern Ireland","GBR",2019,"14_b_1",75
"1029","United Kingdom of Great Britain and Northern Ireland","GBR",2020,"14_b_1",75
"1030","Italy","ITA",2000,"14_1_1",59.501208561365
"1031","Italy","ITA",2001,"14_1_1",59.4502031887991
"1032","Italy","ITA",2002,"14_1_1",59.5805502520231
"1033","Italy","ITA",2003,"14_1_1",59.9432551236029
"1034","Italy","ITA",2004,"14_1_1",59.2291799076801
"1035","Italy","ITA",2005,"14_1_1",58.1297307657039
"1036","Italy","ITA",2006,"14_1_1",59.0024893629428
"1037","Italy","ITA",2007,"14_1_1",59.8412443784711
"1038","Italy","ITA",2008,"14_1_1",59.4728722432728
"1039","Italy","ITA",2009,"14_1_1",59.3481924436673
"1040","Italy","ITA",2010,"14_1_1",59.240514434917
"1041","Italy","ITA",2011,"14_1_1",59.6088865701152
"1042","Italy","ITA",2012,"14_1_1",59.7222318424839
"1043","Italy","ITA",2013,"14_1_1",57.205966795899
"1044","Italy","ITA",2014,"14_1_1",59.4672049796544
"1045","Italy","ITA",2015,"14_1_1",59.3878632889963
"1046","Italy","ITA",2016,"14_1_1",61.0295242935166
"1047","Italy","ITA",2017,"14_1_1",65.3278638157377
"1048","Italy","ITA",2018,"14_1_1",69.4962939852263
"1049","Italy","ITA",2019,"14_1_1",74.6003204345182
"1050","Italy","ITA",2020,"14_1_1",74.6003204345182
"1051","Italy","ITA",2000,"14_2_1",0
"1052","Italy","ITA",2001,"14_2_1",0
"1053","Italy","ITA",2002,"14_2_1",0
"1054","Italy","ITA",2003,"14_2_1",0
"1055","Italy","ITA",2004,"14_2_1",0
"1056","Italy","ITA",2005,"14_2_1",0
"1057","Italy","ITA",2006,"14_2_1",0
"1058","Italy","ITA",2007,"14_2_1",0
"1059","Italy","ITA",2008,"14_2_1",0
"1060","Italy","ITA",2009,"14_2_1",0
"1061","Italy","ITA",2010,"14_2_1",0
"1062","Italy","ITA",2011,"14_2_1",0
"1063","Italy","ITA",2012,"14_2_1",0
"1064","Italy","ITA",2013,"14_2_1",0
"1065","Italy","ITA",2014,"14_2_1",0
"1066","Italy","ITA",2015,"14_2_1",0
"1067","Italy","ITA",2016,"14_2_1",0
"1068","Italy","ITA",2017,"14_2_1",0
"1069","Italy","ITA",2018,"14_2_1",0
"1070","Italy","ITA",2019,"14_2_1",0
"1071","Italy","ITA",2020,"14_2_1",0
"1072","Italy","ITA",2000,"14_5_1",67.82529
"1073","Italy","ITA",2001,"14_5_1",69.75941
"1074","Italy","ITA",2002,"14_5_1",69.92827
"1075","Italy","ITA",2003,"14_5_1",70.04122
"1076","Italy","ITA",2004,"14_5_1",70.05492
"1077","Italy","ITA",2005,"14_5_1",74.30728
"1078","Italy","ITA",2006,"14_5_1",75.6093
"1079","Italy","ITA",2007,"14_5_1",75.93177
"1080","Italy","ITA",2008,"14_5_1",75.93178
"1081","Italy","ITA",2009,"14_5_1",77.14662
"1082","Italy","ITA",2010,"14_5_1",77.15887
"1083","Italy","ITA",2011,"14_5_1",77.159
"1084","Italy","ITA",2012,"14_5_1",77.15901
"1085","Italy","ITA",2013,"14_5_1",77.15904
"1086","Italy","ITA",2014,"14_5_1",77.15904
"1087","Italy","ITA",2015,"14_5_1",77.15904
"1088","Italy","ITA",2016,"14_5_1",77.1661
"1089","Italy","ITA",2017,"14_5_1",77.1685
"1090","Italy","ITA",2018,"14_5_1",77.1685
"1091","Italy","ITA",2019,"14_5_1",77.1685
"1092","Italy","ITA",2020,"14_5_1",77.1685
"1093","Italy","ITA",2000,"14_6_1",100
"1094","Italy","ITA",2001,"14_6_1",100
"1095","Italy","ITA",2002,"14_6_1",100
"1096","Italy","ITA",2003,"14_6_1",100
"1097","Italy","ITA",2004,"14_6_1",100
"1098","Italy","ITA",2005,"14_6_1",100
"1099","Italy","ITA",2006,"14_6_1",100
"1100","Italy","ITA",2007,"14_6_1",100
"1101","Italy","ITA",2008,"14_6_1",100
